50	0.881773729	0.880434055	0.885993704	0.885725769	0.886395606	0.885055931	0.885658785	0.882912452	0.878089624	0.874874406	0.868376984
100	0.873668699	0.868711903	0.876013129	0.871592203	0.873668699	0.872396008	0.873400764	0.871190301	0.869113805	0.863755108	0.854511354
200	0.862080514	0.858865296	0.863219238	0.860338938	0.861544645	0.858865296	0.8596691	0.855918012	0.854779289	0.850358363	0.841985398
500	0.828119767	0.822024248	0.826177239	0.821421395	0.821957264	0.820416639	0.820416639	0.817469355	0.808828455	0.802933887	0.790809833
1000	0.79596758	0.791680622	0.794627905	0.790742849	0.789001273	0.785451135	0.785250184	0.781633063	0.775068658	0.7679014	0.754839574
