200	0.892893027	0.895036506	0.90086409	0.902739634	0.90320852	0.903811374	0.903677406	0.902069797	0.900462188	0.898787595	0.892156206
500	0.895438408	0.895505392	0.902471699	0.904347244	0.905285016	0.902739634	0.905351999	0.903543439	0.900730123	0.899457432	0.894835555
1000	0.893562864	0.896309197	0.901801862	0.901132025	0.905285016	0.903677406	0.904749146	0.903476455	0.902605667	0.900127269	0.894835555
2000	0.893964767	0.895505392	0.902203764	0.901801862	0.905753902	0.903409471	0.904414227	0.902538683	0.900931074	0.899457432	0.89403175
5000	0.894165718	0.896242213	0.902136781	0.902739634	0.905351999	0.90374439	0.904548195	0.904012325	0.901332976	0.900797106	0.895036506
10000	0.89403175	0.898318709	0.903811374	0.90320852	0.906490723	0.905151048	0.906155804	0.904950097	0.902538683	0.899993302	0.895840311
20000	0.894902539	0.897113002	0.902538683	0.902203764	0.90608882	0.904481211	0.905887869	0.90374439	0.902270748	0.900395204	0.895907295
