50	0.888338134	0.889208922	0.892893027	0.892290173	0.893897783	0.892357157	0.893026994	0.891955255	0.889610825	0.886864492	0.879228348
100	0.888940987	0.888338134	0.892424141	0.892424141	0.894299685	0.891553353	0.893294929	0.890682564	0.889610825	0.886194655	0.879697234
200	0.888338134	0.889945743	0.893696832	0.893964767	0.894232701	0.891955255	0.892960011	0.891754304	0.890079711	0.885457834	0.877754706
500	0.89061558	0.891486369	0.895438408	0.894835555	0.895907295	0.894098734	0.894634604	0.894232701	0.890749548	0.887668297	0.880501038
1000	0.890883515	0.89168732	0.893964767	0.893964767	0.895237457	0.893495881	0.894902539	0.892692076	0.889007971	0.88539085	0.877218836
